Transaction_id,Transaction_Type,Description,Amount,Transaction_Date,Customer_id
2852,Withdrawal,Control draw record.,390.62,2024-04-28,301
2853,Transfer,Issue production interview light of.,2154.36,2016-06-13,301
2854,Payment,Thousand instead.,1435.09,2022-09-04,301
2855,Deposit,Where either lot play.,615.23,2023-11-04,301
2856,Deposit,Republican best.,1783.86,2023-12-28,301
2857,Withdrawal,Far necessary.,168.62,2021-07-29,301
2858,Payment,Economy score suffer community adult.,2.43,2020-08-21,301
2859,Payment,Politics language.,1694.14,2021-05-18,301
2860,Transfer,Skill send popular could.,2405.30,2019-12-24,302
2861,Payment,Central foot option.,1966.18,2019-05-01,302
2862,Payment,Can enough growth share local.,1879.33,2019-12-08,302
2863,Payment,Lay edge knowledge.,418.07,2016-03-08,302
2864,Withdrawal,Answer yet probably miss.,316.47,2025-05-25,302
2865,Transfer,Cost between understand money.,184.47,2021-09-07,302
2866,Payment,Yet dinner her most.,289.72,2021-03-07,302
2867,Deposit,Still represent move my measure.,940.48,2021-08-13,302
2868,Deposit,Computer six serve.,787.05,2023-07-31,302
2869,Withdrawal,Left too personal.,539.71,2017-02-11,302
2870,Withdrawal,Sign east professional social find.,1125.40,2019-03-09,302
2871,Payment,Argue himself reduce reveal.,1623.03,2022-06-03,302
2872,Withdrawal,Radio concern future.,611.98,2025-08-15,302
2873,Payment,Population approach yard.,2259.26,2022-12-21,302
2874,Payment,Financial ball information professor.,998.70,2017-10-24,302
2875,Payment,Option face second knowledge.,929.55,2023-07-06,302
2876,Withdrawal,Moment soldier mind seven.,326.90,2025-03-25,302
2877,Deposit,Skin democratic increase try their.,2369.37,2018-08-18,302
2878,Transfer,For responsibility sister foreign size.,739.25,2025-03-18,302
2879,Payment,Region ask Republican.,2273.57,2015-11-10,303
2880,Transfer,Security common well forward.,196.23,2022-07-05,303
2881,Payment,Appear peace leave management number.,2052.91,2019-08-15,303
2882,Payment,Husband cultural trip.,102.27,2016-01-25,303
2883,Withdrawal,Here store factor whether want.,170.32,2022-02-02,303
2884,Withdrawal,Quickly now remain network.,776.54,2020-02-15,303
2885,Withdrawal,Child tend career analysis responsibility.,28.63,2024-09-02,303
2886,Transfer,Age air score.,1861.10,2019-07-05,303
2887,Withdrawal,Mean imagine indicate.,150.66,2020-02-04,303
2888,Deposit,House floor.,1577.06,2021-08-23,303
2889,Payment,Major only blue term.,1121.45,2022-01-22,303
2890,Transfer,North huge.,867.97,2022-02-22,303
2891,Deposit,Plan six.,920.55,2016-10-27,303
2892,Payment,Professional account.,2208.95,2017-04-20,303
2893,Deposit,Piece good reason.,1084.09,2020-01-16,303
2894,Deposit,Evening probably low.,1666.13,2019-08-30,303
2895,Payment,Theory result operation.,2496.61,2024-02-01,303
2896,Payment,Interest region campaign father.,826.05,2017-10-18,303
2897,Transfer,Cup and yes boy buy.,1828.89,2018-09-07,303
2898,Deposit,Choice forward conference describe.,356.39,2023-08-09,304
2899,Payment,Day wall foreign.,1542.57,2022-09-18,304
2900,Transfer,Leg push quite marriage.,551.37,2025-04-24,304
2901,Withdrawal,Economy reveal star.,31.27,2024-04-25,304
2902,Payment,Sometimes shoulder mother lot.,1046.52,2023-08-20,304
2903,Withdrawal,Deal attorney.,1998.88,2015-11-26,304
2904,Transfer,Remember opportunity out.,1067.85,2019-06-08,304
2905,Deposit,A tree avoid.,2476.08,2023-06-12,304
2906,Deposit,Consumer member western include wait.,2477.58,2023-12-22,304
2907,Deposit,Others loss enough hour thought.,1818.37,2016-12-24,305
2908,Payment,Page marriage protect listen.,548.52,2023-12-13,305
2909,Payment,Least seek.,286.48,2018-04-20,305
2910,Transfer,Face discover hope.,2029.41,2021-12-18,305
2911,Transfer,Prevent each writer anyone.,2126.63,2022-11-29,305
2912,Withdrawal,Give culture us.,1579.18,2022-02-22,305
2913,Transfer,He certain gun mother road.,1669.71,2016-06-09,305
2914,Withdrawal,Majority floor action wide.,2015.67,2017-01-29,305
2915,Payment,Second product.,566.27,2025-07-22,305
2916,Transfer,Mission difference other.,1209.01,2022-02-15,305
2917,Payment,Subject environmental rise see.,1247.69,2017-09-07,305
2918,Transfer,Contain her.,129.17,2019-03-04,305
2919,Deposit,Participant police parent.,2004.38,2022-12-01,305
2920,Withdrawal,Prove door side house.,1387.98,2016-05-02,306
2921,Payment,Free recently eight oil.,2201.98,2023-01-07,306
2922,Transfer,On as.,2263.03,2024-09-13,306
2923,Payment,Student hotel yeah design admit.,1032.20,2021-04-28,306
2924,Deposit,Cut certain understand society.,1416.87,2022-06-14,306
2925,Payment,Grow baby.,606.99,2018-10-26,306
2926,Deposit,Argue member thank.,2371.28,2018-05-16,306
2927,Deposit,That stuff.,1937.64,2015-11-01,306
2928,Payment,Blue daughter pressure share.,1089.62,2016-08-31,306
2929,Transfer,Them reach live.,1036.14,2025-06-18,307
2930,Transfer,Year piece page half civil.,2344.05,2024-06-24,307
2931,Payment,Thought she other oil name.,589.97,2015-12-13,307
2932,Withdrawal,Leave recent free fear.,2319.66,2021-05-12,307
2933,Withdrawal,Once show listen worry really.,1013.89,2016-04-12,307
2934,Withdrawal,His she us for region.,716.88,2018-12-17,307
2935,Transfer,Wind wait act.,840.94,2019-02-06,307
2936,Deposit,Off describe receive.,1484.02,2016-03-28,307
2937,Deposit,Deep campaign.,252.55,2024-11-18,307
2938,Deposit,Occur likely energy after ask.,1351.39,2020-04-13,310
2939,Withdrawal,Serious such expert growth.,2336.00,2016-11-27,310
2940,Payment,Base career parent attack.,2479.60,2025-10-13,310
2941,Transfer,Common personal hear.,444.76,2024-04-23,310
2942,Transfer,Good including be job write.,2459.27,2021-09-10,310
2943,Deposit,From outside choice realize.,1665.48,2024-10-28,310
2944,Transfer,Third real follow make.,413.89,2022-05-02,310
2945,Deposit,Thank together.,250.83,2019-04-09,310
2946,Deposit,Accept project should.,2470.47,2018-12-01,310
2947,Payment,Sing require part development dog.,1974.07,2021-06-04,313
2948,Transfer,Myself keep partner.,269.74,2019-02-25,313
2949,Deposit,Hear throw.,1538.97,2019-11-28,313
2950,Withdrawal,Sort out improve machine.,2079.67,2022-08-13,313
2951,Transfer,Improve professional sure.,163.29,2019-01-04,313
2952,Deposit,Entire everybody growth almost.,394.33,2017-02-07,313
2953,Transfer,To early serve.,1241.54,2023-04-19,313
2954,Transfer,Your we rise.,81.05,2016-04-01,313
2955,Payment,Money any.,1662.86,2018-01-05,313
2956,Transfer,Lose idea financial very go.,2025.87,2021-10-13,313
2957,Payment,Section full.,734.84,2017-11-22,313
2958,Transfer,Practice floor.,2017.61,2023-03-03,314
2959,Withdrawal,Board no.,1665.97,2023-06-12,314
2960,Withdrawal,Threat statement main man whom.,1153.76,2017-12-02,314
2961,Deposit,Matter bag deep.,92.96,2025-02-23,314
2962,Withdrawal,Specific role western heavy store.,370.05,2020-10-09,314
2963,Transfer,Home form very.,374.17,2024-12-25,314
2964,Transfer,Feel know everybody.,1926.15,2018-02-04,314
2965,Payment,Impact director well officer team.,1448.60,2017-09-30,314
2966,Transfer,Soldier use involve.,1088.90,2024-06-06,314
2967,Payment,Maybe pattern avoid.,2343.65,2023-06-15,314
2968,Withdrawal,Consider machine.,1640.80,2021-09-21,314
2969,Deposit,Near police each.,977.59,2021-12-08,314
2970,Transfer,Anyone white boy face.,123.23,2016-05-16,314
2971,Payment,Traditional about list seem.,974.51,2016-09-10,314
2972,Transfer,Person ten.,1159.30,2021-05-07,314
2973,Transfer,Interview organization especially we main.,1124.58,2016-08-28,314
2974,Payment,With important administration.,1863.46,2017-11-15,314
2975,Withdrawal,Seem very oil paper behavior.,1646.35,2017-05-18,314
2976,Transfer,Machine result home.,2173.07,2023-12-19,315
2977,Transfer,Day kid more glass.,1040.09,2020-05-06,315
2978,Withdrawal,South media other quite.,371.27,2015-11-22,315
2979,Payment,Laugh each son partner.,600.82,2019-01-13,315
2980,Withdrawal,Where enough society.,2392.70,2023-07-16,315
2981,Transfer,Usually ask itself such floor.,97.08,2025-09-14,317
2982,Transfer,Look local low down.,1778.70,2016-10-31,317
2983,Payment,Bag develop ever.,843.61,2024-08-19,317
2984,Withdrawal,Know himself spring size.,1929.15,2020-03-09,317
2985,Transfer,Bank nature none mind forward.,528.44,2022-01-29,317
2986,Withdrawal,Or protect summer determine.,1327.64,2015-10-31,317
2987,Deposit,Sport American single.,1087.91,2017-08-09,317
2988,Transfer,Food activity.,1137.93,2017-09-28,317
2989,Payment,Go box discover.,1347.44,2017-05-01,317
2990,Deposit,Nearly expect follow note.,112.24,2022-01-28,317
2991,Deposit,Difference field continue impact teacher.,1018.93,2018-10-10,317
2992,Payment,Billion care particular east.,1186.82,2015-12-16,317
2993,Withdrawal,Simple several.,2322.69,2015-11-21,317
2994,Withdrawal,Door head social theory.,2307.80,2016-06-11,317
2995,Deposit,Partner line usually start.,1123.73,2022-06-10,317
2996,Transfer,After how specific mean room.,2042.02,2018-04-24,317
2997,Withdrawal,Organization trouble moment.,987.64,2025-10-04,317
2998,Payment,Major pick plan mean teacher.,102.32,2016-08-05,317
2999,Deposit,Sing skill worker.,993.05,2020-12-25,318
3000,Transfer,System interesting answer use.,2396.63,2016-10-22,318
3001,Payment,Detail political middle easy.,1338.61,2019-09-05,318
3002,Transfer,Suffer in notice price.,41.84,2016-01-25,318
3003,Deposit,Me for friend action.,1922.48,2018-05-15,318
3004,Withdrawal,Rather factor.,1242.09,2019-04-20,318
3005,Transfer,Product kitchen cell hundred.,1335.69,2019-08-12,318
3006,Withdrawal,Thus role wife science rather.,1949.41,2016-03-19,318
3007,Transfer,Upon partner.,2314.15,2021-06-11,318
3008,Withdrawal,Ready challenge green.,443.91,2018-06-13,318
3009,Deposit,Might generation history administration.,36.51,2020-12-27,318
3010,Payment,Fight bad goal matter attack.,822.61,2023-01-20,318
3011,Transfer,Floor once style whatever.,249.55,2017-05-27,321
3012,Transfer,Clearly soon firm bed.,423.39,2022-07-12,321
3013,Withdrawal,Skill suggest leave alone media.,1039.52,2021-01-09,321
3014,Deposit,Fight manager Republican share.,1823.18,2021-10-02,321
3015,Transfer,Southern hair score full phone.,1912.97,2022-07-27,321
3016,Deposit,Join describe people.,191.49,2024-01-23,322
3017,Withdrawal,Almost law recently agency.,2132.72,2025-10-08,322
3018,Transfer,Something system.,165.89,2017-03-02,322
3019,Payment,Paper large ask campaign.,2412.89,2024-07-14,322
3020,Payment,Fish natural.,844.49,2020-03-12,322
3021,Transfer,Last agreement use low want.,1277.44,2020-05-29,322
3022,Deposit,Difference notice sport side.,1963.96,2021-10-23,322
3023,Withdrawal,Eye whether.,441.82,2016-10-05,323
3024,Deposit,Color be list look able.,1363.72,2022-12-31,323
3025,Deposit,Read not stock more.,2277.39,2018-11-07,323
3026,Withdrawal,Democratic impact end TV daughter.,2480.32,2023-12-27,323
3027,Withdrawal,Sing several up interest.,855.91,2019-12-14,323
3028,Transfer,Current house from.,1197.25,2017-04-25,323
3029,Payment,Animal human lose yet.,75.44,2016-03-27,323
3030,Deposit,Nor large during trial.,1981.87,2020-12-15,323
3031,Payment,Fact specific five seat.,2018.38,2017-02-08,323
3032,Payment,Loss probably government activity.,531.69,2023-09-04,323
3033,Deposit,Condition read.,1933.88,2017-06-03,323
3034,Withdrawal,Prepare scene nature ago music.,2440.37,2017-06-15,323
3035,Payment,South more character garden.,2086.44,2017-01-18,323
3036,Payment,Factor growth line chance.,1394.09,2020-09-02,323
3037,Withdrawal,Again explain box society beat.,806.21,2021-09-02,323
3038,Payment,Smile same.,2250.03,2025-05-25,323
3039,Deposit,Oil bring her.,10.30,2021-10-27,324
3040,Transfer,Provide into quite boy gas.,2469.17,2021-08-18,324
3041,Deposit,Picture wide become possible.,1039.42,2016-05-31,324
3042,Payment,Relate key.,2423.99,2016-02-21,324
3043,Deposit,And among stop friend.,213.98,2016-05-08,324
3044,Deposit,Almost political onto.,1487.03,2019-07-06,324
3045,Payment,Phone age them.,1482.62,2020-06-30,324
3046,Transfer,Performance also practice financial smile.,1384.41,2019-08-15,324
3047,Deposit,Drop join give receive time.,300.26,2016-09-17,324
3048,Transfer,Watch turn different pretty.,1965.58,2018-08-26,324
3049,Payment,None idea maintain.,615.85,2019-10-14,324
3050,Deposit,Fight foot member.,98.31,2024-08-11,326
3051,Withdrawal,Machine model.,2347.68,2018-05-08,326
3052,Payment,Dog ask shake.,1740.07,2016-08-28,326
3053,Transfer,That property end.,2498.20,2022-08-29,326
3054,Transfer,Piece report husband easy parent.,2124.49,2024-12-21,326
3055,Transfer,Role employee.,188.70,2022-05-07,326
3056,Transfer,Option way nature.,1017.77,2025-07-06,326
3057,Deposit,Reduce their right.,820.06,2017-10-28,326
3058,Deposit,Sometimes individual place success bit.,2173.89,2019-12-02,326
3059,Transfer,Reach heavy.,906.97,2024-09-27,326
3060,Deposit,Anything often war decision.,1920.23,2022-03-28,326
3061,Deposit,Station weight may break.,457.36,2023-06-05,326
3062,Transfer,Wide where treat bill.,579.57,2022-09-15,326
3063,Deposit,Discover phone.,2103.83,2019-08-21,326
3064,Transfer,Here board Congress.,2265.89,2018-06-06,328
3065,Deposit,Half big.,251.99,2021-04-12,328
3066,Payment,For until his.,780.42,2015-12-17,328
3067,Transfer,Hard discuss choice.,233.33,2022-01-25,328
3068,Deposit,Despite blue kid order.,1852.99,2024-04-09,328
3069,Deposit,House show class sense.,236.69,2019-03-18,328
3070,Deposit,Great marriage seat once finally.,267.96,2020-06-16,328
3071,Payment,Hair new piece.,1173.59,2021-10-03,328
3072,Withdrawal,Pay later letter discuss.,1355.37,2022-11-04,328
3073,Withdrawal,Become front many.,1477.54,2019-07-07,328
3074,Withdrawal,Already everyone him want.,205.94,2023-12-02,328
3075,Deposit,Enter traditional.,1621.57,2019-06-05,328
3076,Payment,Language to four.,1577.47,2025-08-14,328
3077,Withdrawal,Energy bit continue.,546.83,2017-11-12,328
3078,Withdrawal,Exist general process.,1844.92,2016-08-02,329
3079,Transfer,Outside social school.,2474.13,2025-09-30,329
3080,Withdrawal,Rock hard beat.,1442.15,2017-08-15,329
3081,Deposit,Sometimes boy despite room leg.,1232.14,2023-02-20,329
3082,Payment,Effect media.,1074.88,2018-12-06,329
3083,Transfer,Career owner specific space.,481.99,2019-11-21,329
3084,Payment,East hot foot close.,861.33,2021-04-09,329
3085,Transfer,Stage prove able.,2276.95,2022-07-31,329
3086,Deposit,Example put financial end.,623.33,2016-03-16,329
3087,Payment,About color really.,1767.55,2022-12-12,329
3088,Withdrawal,Good executive for.,2444.56,2021-04-04,330
3089,Withdrawal,History news century war.,1867.22,2018-01-20,330
3090,Deposit,Story debate eight.,1441.96,2016-09-03,330
3091,Withdrawal,Tell growth authority.,2417.97,2023-01-06,330
3092,Withdrawal,Offer goal.,1777.96,2023-03-21,330
3093,Payment,That pick significant.,1828.40,2018-02-19,331
3094,Transfer,Fund happy total me.,333.27,2023-05-12,331
3095,Deposit,Member event.,2398.54,2019-05-13,331
3096,Deposit,Two recent just likely character.,1629.98,2017-10-06,331
3097,Payment,Day allow professional.,2075.10,2025-08-26,331
3098,Payment,Deep morning black situation charge.,268.28,2023-06-29,331
3099,Deposit,Citizen easy choice important.,368.32,2018-07-16,332
3100,Payment,Language return keep its.,2172.13,2022-02-28,332
3101,Transfer,From media meet buy play.,947.43,2019-12-27,332
3102,Withdrawal,Several Mr land.,1109.09,2023-07-19,332
3103,Withdrawal,Sell on character offer.,517.75,2021-11-05,332
3104,Withdrawal,Parent create authority.,2175.01,2016-03-08,332
3105,Payment,Major PM manager write.,1225.29,2022-09-26,332
3106,Payment,Important end spring white.,123.28,2025-10-09,332
3107,Deposit,Travel form.,1159.49,2025-02-12,332
3108,Payment,Power today position decide.,1311.18,2023-07-10,333
3109,Withdrawal,All away but.,276.93,2022-08-02,333
3110,Payment,Them low others.,709.33,2023-10-27,333
3111,Deposit,During among debate quite.,1922.86,2020-07-01,333
3112,Transfer,Country big five.,1466.62,2021-11-27,333
3113,Withdrawal,Mention black.,1610.98,2020-10-07,333
3114,Payment,Evidence stand church interest.,1721.39,2022-09-19,333
3115,Withdrawal,Around budget others may student.,2408.81,2022-10-13,333
3116,Withdrawal,Popular half create book everybody.,1201.40,2020-11-22,333
3117,Payment,Nor name behind.,43.85,2023-03-06,333
3118,Withdrawal,Early speak team often.,962.07,2019-08-15,333
3119,Transfer,Again help.,275.45,2017-09-19,333
3120,Deposit,Activity inside contain resource.,1305.55,2018-01-26,333
3121,Transfer,Arrive however week improve.,680.26,2018-06-04,333
3122,Deposit,Special financial weight.,1866.26,2025-07-30,333
3123,Deposit,Police car value where bit.,1418.32,2015-11-19,333
3124,Transfer,Year chair when international political.,603.82,2022-08-20,333
3125,Withdrawal,Front western by.,2024.47,2017-04-23,333
3126,Deposit,Morning almost.,1569.17,2019-11-18,333
3127,Payment,Term such three market.,2396.60,2022-02-19,336
3128,Payment,House remember.,1420.31,2025-10-16,336
3129,Transfer,Ask nor partner politics contain.,484.35,2024-08-03,336
3130,Transfer,Most industry hear wonder.,1802.48,2021-01-15,336
3131,Withdrawal,Industry behavior hospital.,1740.37,2022-10-04,336
3132,Transfer,Box among west.,1572.49,2018-04-18,336
3133,Withdrawal,Worry approach rather law.,241.13,2020-07-07,336
3134,Deposit,Senior official crime.,2225.75,2022-03-01,336
3135,Payment,Owner west.,2144.63,2021-10-21,336
3136,Withdrawal,Tree game.,1331.68,2020-04-11,338
3137,Deposit,Computer someone lot plan.,1077.63,2019-07-02,338
3138,Withdrawal,Manage message for.,1724.63,2024-08-25,338
3139,Deposit,Perhaps respond successful pattern.,579.03,2016-02-02,338
3140,Deposit,Discuss left.,513.19,2021-03-07,338
